2,2,81
2,3,81
2,4,87
2,5,87
2,0,88
2,1,88
2,2,94
2,3,94
2,4,94
2,5,94
2,6,94
2,7,94
2,0,95
2,1,95
2,2,101
2,3,101
2,4,101
2,5,101
2,6,101
2,7,101
2,0,102
2,1,102
2,0,108
2,1,108
2,2,108
2,3,108
2,4,108
2,5,108
2,6,108
2,7,108
2,0,115
2,1,115
2,2,115
2,3,115
2,4,115
2,5,115
2,6,115
2,7,115
2,0,122
2,1,122
2,2,122
2,3,122
2,4,122
2,5,122
2,6,122
2,7,122
2,0,129
2,1,129
2,2,129
2,3,129
2,4,129
2,5,129
2,6,129
2,7,129
2,6,135
2,7,135
2,0,136
2,1,136
2,2,136
2,3,136
2,4,136
2,5,136
2,6,142
2,7,142
2,0,143
2,1,143
2,2,143
2,3,143
2,4,143
2,5,143
2,0,150
2,1,150
2,2,150
2,3,150
2,4,150
2,5,150
2,6,156
2,7,156
2,0,157
2,1,157
2,2,157
2,3,157
2,0,164
2,1,164
2,2,164
2,3,164
3,6,31
3,7,31
3,0,32
3,1,32
3,2,32
3,3,32
3,0,39
3,1,39
3,2,39
3,3,39
3,6,45
3,7,45
3,0,46
3,1,46
3,2,46
3,3,46
3,4,46
3,5,46
3,0,53
3,1,53
3,6,59
3,7,59
3,0,60
3,1,60
3,2,60
3,3,60
3,4,60
3,5,60
3,6,66
3,7,66
3,0,67
3,1,67
3,2,67
3,3,67
3,6,73
3,7,73
3,0,74
3,1,74
3,2,74
3,3,74
3,4,80
3,5,80
3,6,80
3,7,80
3,0,81
3,1,81
3,2,81
3,3,81
3,2,87
3,3,87
3,4,87
3,5,87
3,6,87
3,7,87
3,0,88
3,1,88
3,4,94
3,5,94
3,6,94
3,7,94
3,0,95
3,1,95
3,2,101
3,3,101
3,4,101
3,5,101
3,6,101
3,7,101
3,0,102
3,1,102
3,2,108
3,3,108
3,4,108
3,5,108
3,6,108
3,7,108
3,2,115
3,3,115
3,4,115
3,5,115
3,6,115
3,7,115
3,0,122
3,1,122
3,2,122
3,3,122
3,4,122
3,5,122
3,6,122
3,7,122
3,0,129
3,1,129
3,2,129
3,3,129
3,4,129
3,5,129
3,6,129
3,7,129
3,6,135
3,7,135
3,0,136
3,1,136
3,2,136
3,3,136
3,4,136
3,5,136
3,0,143
3,1,143
3,2,143
3,3,143
3,4,143
3,5,143
3,0,150
3,1,150
3,2,150
3,3,150
3,4,150
3,5,150
3,0,157
3,1,157
3,2,157
3,3,157
3,4,157
3,5,157
3,0,164
3,1,164
3,2,164
3,3,164
4,6,31
4,7,31
4,0,32
4,1,32
4,2,32
4,3,32
4,0,39
4,1,39
4,2,39
4,3,39
4,0,46
4,1,46
4,2,46
4,3,46
4,0,53
4,1,53
4,2,53
4,3,53
4,4,53
4,5,53
4,6,59
4,7,59
4,0,60
4,1,60
4,2,60
4,3,60
4,6,66
4,7,66
4,0,67
4,1,67
4,2,67
4,3,67
4,6,73
4,7,73
4,0,74
4,1,74
4,2,74
4,3,74
4,6,80
4,7,80
4,0,81
4,1,81
4,2,81
4,3,81
4,2,87
4,3,87
4,4,87
4,5,87
4,6,87
4,7,87
4,0,88
4,1,88
4,4,94
4,5,94
4,6,94
4,7,94
4,0,95
4,1,95
4,2,101
4,3,101
4,4,101
4,5,101
4,6,101
4,7,101
4,0,102
4,1,102
4,4,108
4,5,108
4,6,108
4,7,108
4,0,115
4,1,115
4,2,115
4,3,115
4,4,115
4,5,115
4,6,115
4,7,115
4,6,121
4,7,121
4,0,122
4,1,122
4,2,122
4,3,122
4,4,122
4,5,122
4,6,128
4,7,128
4,0,129
4,1,129
4,2,129
4,3,129
4,4,129
4,5,129
4,6,129
4,7,129
4,0,136
4,1,136
4,2,136
4,3,136
4,4,136
4,5,136
4,0,143
4,1,143
4,2,143
4,3,143
4,4,143
4,5,143
4,6,149
4,7,149
4,0,150
4,1,150
4,2,150
4,3,150
4,6,156
4,7,156
4,0,157
4,1,157
4,2,157
4,3,157
5,0,32
5,1,32
5,2,32
5,3,32
5,0,39
5,1,39
5,2,39
5,3,39
5,0,46
5,1,46
5,2,46
5,3,46
5,6,52
5,7,52
5,0,53
5,1,53
5,2,53
5,3,53
5,6,59
5,7,59
5,0,60
5,1,60
5,2,60
5,3,60
5,6,66
5,7,66
5,0,67
5,1,67
5,2,67
5,3,67
5,6,73
5,7,73
5,0,74
5,1,74
5,2,74
5,3,74
5,4,80
5,5,80
5,6,80
5,7,80
5,0,81
5,1,81
5,2,81
5,3,81
5,4,87
5,5,87
5,6,87
5,7,87
5,0,88
5,1,88
5,2,94
5,3,94
5,4,94
5,5,94
5,6,94
5,7,94
5,0,95
5,1,95
5,2,101
5,3,101
5,4,101
5,5,101
5,6,101
5,7,101
5,0,102
5,1,102
5,2,108
5,3,108
5,4,108
5,5,108
5,6,108
5,7,108
5,0,115
5,1,115
5,2,115
5,3,115
5,4,115
5,5,115
5,6,115
5,7,115
5,0,122
5,1,122
5,2,122
5,3,122
5,4,122
5,5,122
5,6,122
5,7,122
5,0,129
5,1,129
5,2,129
5,3,129
5,6,129
5,7,129
5,6,135
5,7,135
5,0,136
5,1,136
5,2,136
5,3,136
5,4,136
5,5,136
5,6,142
5,7,142
5,0,143
5,1,143
5,2,143
5,3,143
5,4,143
5,5,143
5,6,149
5,7,149
5,0,150
5,1,150
5,2,150
5,3,150
5,4,150
5,5,150
5,6,156
5,7,156
5,0,157
5,1,157
5,2,157
5,3,157
5,4,157
5,5,157
5,6,163
5,7,163
5,0,164
5,1,164
5,4,164
5,5,164
6,0,32
6,1,32
6,2,32
6,3,32
6,0,39
6,1,39
6,2,39
6,3,39
6,0,46
6,1,46
6,2,46
6,3,46
6,4,46
6,5,46
6,0,53
6,1,53
6,2,53
6,3,53
6,6,59
6,7,59
6,0,60
6,1,60
6,2,60
6,3,60
6,6,66
6,7,66
6,0,67
6,1,67
6,2,67
6,3,67
6,6,73
6,7,73
6,0,74
6,1,74
6,2,74
6,3,74
6,4,80
6,5,80
6,6,80
6,7,80
6,0,81
6,1,81
6,2,81
6,3,81
6,2,87
6,3,87
6,4,87
6,5,87
6,6,87
6,7,87
6,0,88
6,1,88
6,2,88
6,3,88
6,2,94
6,3,94
6,4,94
6,5,94
6,6,94
6,7,94
6,0,95
6,1,95
6,2,101
6,3,101
6,4,101
6,5,101
6,6,101
6,7,101
6,0,102
6,1,102
6,2,108
6,3,108
6,4,108
6,5,108
6,6,108
6,7,108
6,0,109
6,1,109
6,0,115
6,1,115
6,2,115
6,3,115
6,4,115
6,5,115
6,0,122
6,1,122
6,2,122
6,3,122
6,4,122
6,5,122
6,6,122
6,7,122
6,6,128
6,7,128
6,0,129
6,1,129
6,2,129
6,3,129
6,4,129
6,5,129
6,6,129
6,7,129
6,6,135
6,7,135
6,0,136
6,1,136
6,2,136
6,3,136
6,4,136
6,5,136
6,0,143
6,1,143
6,2,143
6,3,143
6,4,143
6,5,143
6,0,150
6,1,150
6,2,150
6,3,150
6,4,150
6,5,150
6,6,156
6,7,156
6,0,157
6,1,157
6,2,157
6,3,157
6,4,157
6,5,157
6,0,164
6,1,164
6,2,164
6,3,164
6,4,164
6,5,164
7,2,32
7,3,32
7,0,39
7,1,39
7,2,39
7,3,39
7,0,46
7,1,46
7,2,46
7,3,46
7,6,52
7,7,52
7,0,53
7,1,53
7,2,53
7,3,53
7,4,53
7,5,53
7,6,59
7,7,59
7,0,60
7,1,60
7,2,60
7,3,60
7,4,60
7,5,60
7,6,66
7,7,66
7,0,67
7,1,67
7,2,67
7,3,67
7,4,73
7,5,73
7,6,73
7,7,73
7,0,74
7,1,74
7,2,74
7,3,74
7,2,80
7,3,80
7,4,80
7,5,80
7,6,80
7,7,80
7,0,81
7,1,81
7,2,81
7,3,81
7,4,87
7,5,87
7,6,87
7,7,87
7,0,88
7,1,88
7,2,88
7,3,88
7,4,94
7,5,94
7,6,94
7,7,94
7,0,95
7,1,95
7,2,95
7,3,95
7,2,101
7,3,101
7,4,101
7,5,101
7,6,101
7,7,101
7,0,102
7,1,102
7,2,108
7,3,108
7,4,108
7,5,108
7,6,108
7,7,108
7,2,115
7,3,115
7,4,115
7,5,115
7,2,122
7,3,122
7,4,122
7,5,122
7,6,128
7,7,128
7,0,129
7,1,129
7,2,129
7,3,129
7,4,129
7,5,129
7,0,136
7,1,136
7,2,136
7,3,136
7,4,136
7,5,136
7,6,142
7,7,142
7,0,143
7,1,143
7,2,143
7,3,143
7,4,143
7,5,143
7,0,150
7,1,150
7,2,150
7,3,150
7,4,150
7,5,150
7,6,156
7,7,156
7,0,157
7,1,157
7,2,157
7,3,157
7,6,163
7,7,163
7,0,164
7,1,164
7,2,164
7,3,164
8,0,32
8,1,32
8,2,32
8,3,32
8,6,38
8,7,38
8,0,39
8,1,39
8,2,39
8,3,39
8,0,46
8,1,46
8,2,46
8,3,46
8,0,53
8,1,53
8,2,53
8,3,53
8,4,53
8,5,53
8,6,59
8,7,59
8,0,60
8,1,60
8,2,60
8,3,60
8,6,66
8,7,66
8,0,67
8,1,67
8,2,67
8,3,67
8,4,73
8,5,73
8,6,73
8,7,73
8,0,74
8,1,74
8,2,74
8,3,74
8,4,80
8,5,80
8,6,80
8,7,80
8,0,81
8,1,81
8,2,81
8,3,81
8,2,87
8,3,87
8,4,87
8,5,87
8,6,87
8,7,87
8,0,88
8,1,88
8,2,94
8,3,94
8,4,94
8,5,94
8,6,94
8,7,94
8,0,95
8,1,95
8,2,101
8,3,101
8,4,101
8,5,101
8,6,101
8,7,101
8,0,102
8,1,102
8,2,108
8,3,108
8,4,108
8,5,108
8,6,108
8,7,108
8,0,115
8,1,115
8,2,115
8,3,115
8,4,115
8,5,115
8,6,115
8,7,115
8,0,122
8,1,122
8,2,122
8,3,122
8,4,122
8,5,122
8,6,122
8,7,122
8,6,128
8,7,128
8,0,129
8,1,129
8,2,129
8,3,129
8,4,129
8,5,129
8,6,129
8,7,129
8,0,136
8,1,136
8,2,136
8,3,136
8,4,136
8,5,136
8,6,142
8,7,142
8,0,143
8,1,143
8,2,143
8,3,143
8,4,143
8,5,143
8,6,149
8,7,149
8,0,150
8,1,150
8,2,150
8,3,150
8,4,150
8,5,150
8,6,156
8,7,156
8,0,157
8,1,157
8,2,157
8,3,157
8,0,164
8,1,164
9,6,31
9,7,31
9,0,32
9,1,32
9,2,32
9,3,32
9,0,39
9,1,39
9,2,39
9,3,39
9,0,46
9,1,46
9,2,46
9,3,46
9,0,53
9,1,53
9,2,53
9,3,53
9,4,53
9,5,53
9,6,59
9,7,59
9,0,60
9,1,60
9,2,60
9,3,60
9,6,66
9,7,66
9,0,67
9,1,67
9,2,67
9,3,67
9,4,73
9,5,73
9,6,73
9,7,73
9,0,74
9,1,74
9,2,74
9,3,74
9,2,80
9,3,80
9,4,80
9,5,80
9,6,80
9,7,80
9,0,81
9,1,81
9,2,81
9,3,81
9,4,87
9,5,87
9,6,87
9,7,87
9,0,88
9,1,88
9,2,88
9,3,88
9,4,94
9,5,94
9,6,94
9,7,94
9,0,95
9,1,95
9,2,101
9,3,101
9,4,101
9,5,101
9,6,101
9,7,101
9,0,102
9,1,102
9,2,108
9,3,108
9,4,108
9,5,108
9,6,108
9,7,108
9,0,115
9,1,115
9,2,115
9,3,115
9,4,115
9,5,115
9,6,115
9,7,115
9,0,122
9,1,122
9,2,122
9,3,122
9,4,122
9,5,122
9,6,122
9,7,122
9,0,129
9,1,129
9,2,129
9,3,129
9,4,129
9,5,129
9,6,135
9,7,135
9,0,136
9,1,136
9,2,136
9,3,136
9,4,136
9,5,136
9,0,143
9,1,143
9,2,143
9,3,143
9,4,143
9,5,143
9,6,149
9,7,149
9,0,150
9,1,150
9,2,150
9,3,150
9,4,150
9,5,150
9,6,156
9,7,156
9,0,157
9,1,157
9,2,157
9,3,157
9,0,164
9,1,164
10,6,31
10,7,31
10,0,32
10,1,32
10,2,32
10,3,32
10,6,38
10,7,38
10,0,39
10,1,39
10,2,39
10,3,39
10,0,46
10,1,46
10,2,46
10,3,46
10,6,52
10,7,52
10,0,53
10,1,53
10,2,53
10,3,53
10,4,53
10,5,53
10,6,59
10,7,59
10,0,60
10,1,60
10,2,60
10,3,60
10,4,60
10,5,60
10,6,66
10,7,66
10,0,67
10,1,67
10,2,67
10,3,67
10,4,73
10,5,73
10,6,73
10,7,73
10,0,74
10,1,74
10,2,74
10,3,74
10,6,80
10,7,80
10,0,81
10,1,81
10,2,81
10,3,81
10,4,87
10,5,87
10,6,87
10,7,87
10,0,88
10,1,88
10,4,94
10,5,94
10,6,94
10,7,94
10,0,95
10,1,95
10,2,101
10,3,101
10,4,101
10,5,101
10,6,101
10,7,101
10,0,102
10,1,102
10,2,108
10,3,108
10,4,108
10,5,108
10,6,108
10,7,108
10,2,115
10,3,115
10,4,115
10,5,115
10,0,122
10,1,122
10,2,122
10,3,122
10,4,122
10,5,122
10,6,122
10,7,122
10,6,128
10,7,128
10,0,129
10,1,129
10,2,129
10,3,129
10,4,129
10,5,129
10,0,136
10,1,136
10,2,136
10,3,136
10,4,136
10,5,136
10,0,143
10,1,143
10,2,143
10,3,143
10,4,143
10,5,143
10,6,149
10,7,149
10,0,150
10,1,150
10,2,150
10,3,150
10,4,150
10,5,150
10,0,157
10,1,157
10,2,157
10,3,157
10,0,164
10,1,164
10,2,164
10,3,164
11,0,32
11,1,32
11,2,32
11,3,32
11,0,39
11,1,39
11,2,39
11,3,39
11,0,46
11,1,46
11,2,46
11,3,46
11,4,46
11,5,46
11,6,52
11,7,52
11,0,53
11,1,53
11,2,53
11,3,53
11,6,59
11,7,59
11,0,60
11,1,60
11,2,60
11,3,60
11,4,60
11,5,60
11,4,66
11,5,66
11,6,66
11,7,66
11,0,67
11,1,67
11,4,73
11,5,73
11,6,73
11,7,73
11,0,74
11,1,74
11,2,74
11,3,74
11,4,80
11,5,80
11,6,80
11,7,80
11,0,81
11,1,81
11,2,81
11,3,81
11,4,87
11,5,87
11,6,87
11,7,87
11,0,88
11,1,88
11,4,94
11,5,94
11,6,94
11,7,94
11,0,95
11,1,95
11,4,101
11,5,101
11,6,101
11,7,101
11,0,102
11,1,102
11,2,102
11,3,102
11,2,108
11,3,108
11,4,108
11,5,108
11,6,108
11,7,108
11,0,115
11,1,115
11,2,115
11,3,115
11,4,115
11,5,115
11,6,115
11,7,115
11,0,122
11,1,122
11,2,122
11,3,122
11,4,122
11,5,122
11,6,128
11,7,128
11,0,129
11,1,129
11,2,129
11,3,129
11,4,129
11,5,129
11,6,129
11,7,129
11,6,135
11,7,135
11,0,136
11,1,136
11,2,136
11,3,136
11,4,136
11,5,136
11,6,142
11,7,142
11,0,143
11,1,143
11,2,143
11,3,143
11,4,143
11,5,143
11,6,149
11,7,149
11,0,150
11,1,150
11,2,150
11,3,150
11,4,150
11,5,150
11,6,156
11,7,156
11,0,157
11,1,157
11,2,157
11,3,157
11,0,164
11,1,164
11,2,164
11,3,164
12,2,32
12,3,32
12,0,39
12,1,39
12,0,46
12,1,46
12,2,46
12,3,46
12,4,46
12,5,46
12,0,53
12,1,53
12,2,53
12,3,53
12,4,53
12,5,53
12,6,59
12,7,59
12,0,60
12,1,60
12,2,60
12,3,60
12,4,66
12,5,66
12,6,66
12,7,66
12,0,67
12,1,67
12,2,67
12,3,67
12,4,73
12,5,73
12,6,73
12,7,73
12,0,74
12,1,74
12,2,74
12,3,74
12,6,80
12,7,80
12,0,81
12,1,81
12,4,87
12,5,87
12,6,87
12,7,87
12,0,88
12,1,88
12,2,88
12,3,88
12,4,94
12,5,94
12,6,94
12,7,94
12,0,95
12,1,95
12,2,101
12,3,101
12,4,101
12,5,101
12,6,101
12,7,101
12,0,102
12,1,102
12,2,108
12,3,108
12,4,108
12,5,108
12,6,108
12,7,108
12,0,109
12,1,109
12,0,115
12,1,115
12,2,115
12,3,115
12,4,115
12,5,115
12,0,122
12,1,122
12,2,122
12,3,122
12,4,122
12,5,122
12,6,122
12,7,122
12,0,129
12,1,129
12,2,129
12,3,129
12,4,129
12,5,129
12,6,129
12,7,129
12,6,135
12,7,135
12,0,136
12,1,136
12,2,136
12,3,136
12,4,136
12,5,136
12,6,142
12,7,142
12,0,143
12,1,143
12,4,143
12,5,143
12,6,149
12,7,149
12,0,150
12,1,150
12,2,150
12,3,150
12,0,157
12,1,157
12,2,157
12,3,157
12,6,163
12,7,163
12,0,164
12,1,164
12,2,164
12,3,164
13,0,32
13,1,32
13,2,32
13,3,32
13,6,38
13,7,38
13,0,39
13,1,39
13,2,39
13,3,39
13,0,46
13,1,46
13,4,46
13,5,46
13,0,53
13,1,53
13,2,53
13,3,53
13,4,53
13,5,53
13,6,59
13,7,59
13,0,60
13,1,60
13,2,60
13,3,60
13,6,66
13,7,66
13,0,67
13,1,67
13,2,67
13,3,67
13,4,73
13,5,73
13,6,73
13,7,73
13,0,74
13,1,74
13,2,74
13,3,74
13,4,80
13,5,80
13,6,80
13,7,80
13,0,81
13,1,81
13,2,81
13,3,81
13,4,87
13,5,87
13,6,87
13,7,87
13,0,88
13,1,88
13,2,88
13,3,88
13,2,94
13,3,94
13,4,94
13,5,94
13,6,94
13,7,94
13,0,95
13,1,95
13,2,101
13,3,101
13,4,101
13,5,101
13,6,101
13,7,101
13,0,102
13,1,102
13,2,108
13,3,108
13,4,108
13,5,108
13,6,108
13,7,108
13,0,109
13,1,109
13,0,115
13,1,115
13,2,115
13,3,115
13,4,115
13,5,115
13,0,122
13,1,122
13,2,122
13,3,122
13,4,122
13,5,122
13,6,128
13,7,128
13,0,129
13,1,129
13,2,129
13,3,129
13,4,129
13,5,129
13,6,135
13,7,135
13,0,136
13,1,136
13,2,136
13,3,136
13,4,136
13,5,136
13,6,142
13,7,142
13,0,143
13,1,143
13,2,143
13,3,143
13,4,143
13,5,143
13,0,150
13,1,150
13,2,150
13,3,150
13,4,150
13,5,150
13,6,156
13,7,156
13,0,157
13,1,157
13,2,157
13,3,157
13,0,164
13,1,164
14,0,32
14,1,32
14,2,32
14,3,32
14,6,38
14,7,38
14,0,39
14,1,39
14,2,39
14,3,39
14,0,46
14,1,46
14,2,46
14,3,46
14,4,46
14,5,46
14,6,52
14,7,52
14,0,53
14,1,53
14,2,53
14,3,53
14,6,59
14,7,59
14,0,60
14,1,60
14,2,60
14,3,60
14,4,60
14,5,60
14,4,66
14,5,66
14,6,66
14,7,66
14,0,67
14,1,67
14,2,67
14,3,67
14,6,73
14,7,73
14,0,74
14,1,74
14,2,74
14,3,74
14,4,80
14,5,80
14,6,80
14,7,80
14,0,81
14,1,81
14,2,81
14,3,81
14,2,87
14,3,87
14,4,87
14,5,87
14,6,87
14,7,87
14,0,88
14,1,88
14,4,94
14,5,94
14,6,94
14,7,94
14,0,95
14,1,95
14,2,95
14,3,95
14,2,101
14,3,101
14,4,101
14,5,101
14,6,101
14,7,101
14,0,102
14,1,102
14,2,108
14,3,108
14,4,108
14,5,108
14,6,108
14,7,108
14,0,115
14,1,115
14,2,115
14,3,115
14,4,115
14,5,115
14,6,115
14,7,115
14,6,121
14,7,121
14,0,122
14,1,122
14,2,122
14,3,122
14,4,122
14,5,122
14,0,129
14,1,129
14,2,129
14,3,129
14,4,129
14,5,129
14,6,129
14,7,129
14,6,135
14,7,135
14,0,136
14,1,136
14,2,136
14,3,136
14,4,136
14,5,136
14,6,142
14,7,142
14,0,143
14,1,143
14,2,143
14,3,143
14,4,143
14,5,143
14,6,149
14,7,149
14,0,150
14,1,150
14,2,150
14,3,150
14,6,156
14,7,156
14,0,157
14,1,157
14,2,157
14,3,157
14,0,164
14,1,164
15,0,32
15,1,32
15,2,32
15,3,32
15,0,39
15,1,39
15,2,39
15,3,39
15,0,46
15,1,46
15,2,46
15,3,46
15,6,52
15,7,52
15,0,53
15,1,53
15,2,53
15,3,53
15,6,59
15,7,59
15,0,60
15,1,60
15,2,60
15,3,60
15,4,60
15,5,60
15,6,66
15,7,66
15,0,67
15,1,67
15,2,67
15,3,67
15,4,73
15,5,73
15,6,73
15,7,73
15,0,74
15,1,74
15,2,74
15,3,74
15,4,80
15,5,80
15,6,80
15,7,80
15,0,81
15,1,81
15,2,81
15,3,81
15,4,87
15,5,87
15,6,87
15,7,87
15,0,88
15,1,88
15,2,94
15,3,94
15,4,94
15,5,94
15,6,94
15,7,94
15,0,95
15,1,95
15,2,95
15,3,95
15,2,101
15,3,101
15,6,101
15,7,101
15,0,102
15,1,102
15,2,108
15,3,108
15,4,108
15,5,108
15,6,108
15,7,108
15,0,115
15,1,115
15,2,115
15,3,115
15,4,115
15,5,115
15,6,115
15,7,115
15,0,122
15,1,122
15,2,122
15,3,122
15,4,122
15,5,122
15,6,122
15,7,122
15,0,129
15,1,129
15,2,129
15,3,129
15,4,129
15,5,129
15,6,135
15,7,135
15,0,136
15,1,136
15,2,136
15,3,136
15,4,136
15,5,136
15,0,143
15,1,143
15,2,143
15,3,143
15,4,143
15,5,143
15,0,150
15,1,150
15,2,150
15,3,150
15,4,150
15,5,150
15,0,157
15,1,157
15,2,157
15,3,157
15,0,164
15,1,164
16,0,32
16,1,32
16,0,39
16,1,39
16,2,39
16,3,39
16,6,45
16,7,45
16,0,46
16,1,46
16,2,46
16,3,46
16,0,53
16,1,53
16,2,53
16,3,53
16,6,59
16,7,59
16,0,60
16,1,60
16,2,60
16,3,60
16,4,66
16,5,66
16,6,66
16,7,66
16,0,67
16,1,67
16,2,67
16,3,67
16,4,73
16,5,73
16,6,73
16,7,73
16,0,74
16,1,74
16,2,74
16,3,74
16,4,80
16,5,80
16,6,80
16,7,80
16,0,81
16,1,81
16,2,81
16,3,81
16,2,87
16,3,87
16,4,87
16,5,87
16,6,87
16,7,87
16,0,88
16,1,88
16,4,94
16,5,94
16,6,94
16,7,94
16,0,95
16,1,95
16,2,101
16,3,101
16,4,101
16,5,101
16,6,101
16,7,101
16,0,102
16,1,102
16,2,108
16,3,108
16,4,108
16,5,108
16,6,108
16,7,108
16,0,115
16,1,115
16,2,115
16,3,115
16,4,115
16,5,115
16,6,115
16,7,115
16,0,122
16,1,122
16,2,122
16,3,122
16,4,122
16,5,122
16,6,122
16,7,122
16,6,128
16,7,128
16,0,129
16,1,129
16,2,129
16,3,129
16,4,129
16,5,129
16,6,129
16,7,129
16,6,135
16,7,135
16,0,136
16,1,136
16,2,136
16,3,136
16,4,136
16,5,136
16,0,143
16,1,143
16,2,143
16,3,143
16,4,143
16,5,143
16,6,149
16,7,149
16,0,150
16,1,150
16,2,150
16,3,150
16,4,150
16,5,150
16,6,156
16,7,156
16,0,157
16,1,157
16,2,157
16,3,157
16,6,163
16,7,163
16,0,164
16,1,164
16,4,164
16,5,164
17,6,31
17,7,31
17,0,32
17,1,32
17,2,32
17,3,32
17,0,39
17,1,39
17,2,39
17,3,39
17,0,46
17,1,46
17,2,46
17,3,46
17,6,52
17,7,52
17,0,53
17,1,53
17,2,53
17,3,53
17,4,53
17,5,53
17,6,59
17,7,59
17,0,60
17,1,60
17,2,60
17,3,60
17,4,66
17,5,66
17,6,66
17,7,66
17,0,67
17,1,67
17,2,67
17,3,67
17,4,73
17,5,73
17,6,73
17,7,73
17,0,74
17,1,74
17,2,74
17,3,74
17,6,80
17,7,80
17,0,81
17,1,81
17,2,81
17,3,81
17,4,87
17,5,87
17,6,87
17,7,87
17,0,88
17,1,88
17,2,94
17,3,94
17,4,94
17,5,94
17,6,94
17,7,94
17,0,95
17,1,95
17,2,101
17,3,101
17,4,101
17,5,101
17,6,101
17,7,101
17,0,102
17,1,102
17,2,108
17,3,108
17,4,108
17,5,108
17,6,108
17,7,108
17,0,109
17,1,109
17,0,115
17,1,115
17,2,115
17,3,115
17,4,115
17,5,115
17,0,122
17,1,122
17,2,122
17,3,122
17,4,122
17,5,122
17,6,122
17,7,122
17,6,128
17,7,128
17,0,129
17,1,129
17,2,129
17,3,129
17,4,129
17,5,129
17,6,129
17,7,129
17,0,136
17,1,136
17,2,136
17,3,136
17,4,136
17,5,136
17,0,143
17,1,143
17,2,143
